2023-08-26 22:32:04.534 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2023-08-27 03:09:58.681 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'Galina'}
2023-08-27 03:09:58.690 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2023-08-27 03:09:58.691 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2023-08-27 03:09:58.692 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2023-08-27 03:10:32.075 | ERROR    | logs_system:post:44 - Invalid token
2023-08-27 03:10:32.082 | INFO     | logs_system:post:45 - Invalid token
2023-08-27 03:10:32.082 | WARNING  | logs_system:post:47 - Invalid token
2023-08-27 03:10:32.086 | DEBUG    | logs_system:post:48 - Invalid token
2023-08-27 11:10:18.607 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'igor'}
2023-08-27 11:10:18.611 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2023-08-27 11:10:18.612 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2023-08-27 11:10:18.613 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2023-08-27 11:10:57.598 | ERROR    | logs_system:post:44 - Invalid token
2023-08-27 11:10:57.603 | INFO     | logs_system:post:45 - Invalid token
2023-08-27 11:10:57.606 | WARNING  | logs_system:post:47 - Invalid token
2023-08-27 11:10:57.607 | DEBUG    | logs_system:post:48 - Invalid token
2023-08-27 12:15:03.681 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'igor'}
2023-08-27 12:15:03.688 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2023-08-27 12:15:03.688 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2023-08-27 12:15:03.690 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2023-08-27 12:15:20.251 | ERROR    | logs_system:post:44 - Invalid token
2023-08-27 12:15:20.254 | INFO     | logs_system:post:45 - Invalid token
2023-08-27 12:15:20.255 | WARNING  | logs_system:post:47 - Invalid token
2023-08-27 12:15:20.255 | DEBUG    | logs_system:post:48 - Invalid token
2023-08-27 15:04:34.262 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'igor'}
2023-08-27 15:04:34.271 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2023-08-27 15:04:34.272 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2023-08-27 15:04:34.272 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2023-08-27 15:07:10.088 | ERROR    | logs_system:post:44 - Invalid token
2023-08-27 15:07:10.093 | INFO     | logs_system:post:45 - Invalid token
2023-08-27 15:07:10.094 | WARNING  | logs_system:post:47 - Invalid token
2023-08-27 15:07:10.094 | DEBUG    | logs_system:post:48 - Invalid token
2023-08-27 21:48:07.833 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'igor'}
2023-08-27 21:48:07.840 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2023-08-27 21:48:07.841 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2023-08-27 21:48:07.841 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2023-08-28 11:49:14.326 | ERROR    | logs_system:post:44 - Invalid token
2023-08-28 11:49:14.334 | INFO     | logs_system:post:45 - Invalid token
2023-08-28 11:49:14.334 | WARNING  | logs_system:post:47 - Invalid token
2023-08-28 11:49:14.334 | DEBUG    | logs_system:post:48 - Invalid token
2023-08-28 13:23:29.708 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'igor'}
2023-08-28 13:23:29.715 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2023-08-28 13:23:29.715 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2023-08-28 13:23:29.716 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2023-08-28 13:23:42.258 | ERROR    | logs_system:post:44 - Invalid token
2023-08-28 13:23:42.263 | INFO     | logs_system:post:45 - Invalid token
2023-08-28 13:23:42.263 | WARNING  | logs_system:post:47 - Invalid token
2023-08-28 13:23:42.264 | DEBUG    | logs_system:post:48 - Invalid token
2023-08-28 13:41:42.536 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'igor'}
2023-08-28 13:41:42.543 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2023-08-28 13:41:42.544 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2023-08-28 13:41:42.545 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2023-08-28 13:43:28.202 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'Zubenko Mikhail Petrovic'}
2023-08-28 13:43:28.210 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2023-08-28 13:43:28.211 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2023-08-28 13:43:28.211 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2023-08-28 13:45:01.077 | ERROR    | logs_system:post:44 - Invalid token
2023-08-28 13:45:01.087 | INFO     | logs_system:post:45 - Invalid token
2023-08-28 13:45:01.089 | WARNING  | logs_system:post:47 - Invalid token
2023-08-28 13:45:01.091 | DEBUG    | logs_system:post:48 - Invalid token
2023-08-29 12:30:55.215 | ERROR    | logs_system:get:19 - Invalid token
2023-08-29 12:30:55.223 | INFO     | logs_system:get:20 - Invalid token
2023-08-29 12:30:55.223 | WARNING  | logs_system:get:22 - Invalid token
2023-08-29 12:30:55.224 | DEBUG    | logs_system:get:23 - Invalid token
2023-08-29 12:31:06.032 | ERROR    | logs_system:get:19 - Invalid token
2023-08-29 12:31:06.035 | INFO     | logs_system:get:20 - Invalid token
2023-08-29 12:31:06.036 | WARNING  | logs_system:get:22 - Invalid token
2023-08-29 12:31:06.037 | DEBUG    | logs_system:get:23 - Invalid token
2023-08-29 12:31:08.736 | ERROR    | logs_system:get:19 - Invalid token
2023-08-29 12:31:08.740 | INFO     | logs_system:get:20 - Invalid token
2023-08-29 12:31:08.741 | WARNING  | logs_system:get:22 - Invalid token
2023-08-29 12:31:08.742 | DEBUG    | logs_system:get:23 - Invalid token
2023-08-29 18:37:56.152 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'igor'}
2023-08-29 18:37:56.161 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2023-08-29 18:37:56.161 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2023-08-29 18:37:56.162 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2023-08-29 18:38:56.397 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'igor'}
2023-08-29 18:38:56.407 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2023-08-29 18:38:56.407 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2023-08-29 18:38:56.408 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2023-08-29 18:39:36.647 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'igor'}
2023-08-29 18:39:36.656 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2023-08-29 18:39:36.657 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2023-08-29 18:39:36.657 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2023-08-29 18:39:45.648 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'igor'}
2023-08-29 18:39:45.653 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2023-08-29 18:39:45.653 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2023-08-29 18:39:45.654 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2023-08-29 18:39:55.955 | ERROR    | logs_system:post:44 - Invalid token
2023-08-29 18:39:55.959 | INFO     | logs_system:post:45 - Invalid token
2023-08-29 18:39:55.960 | WARNING  | logs_system:post:47 - Invalid token
2023-08-29 18:39:55.961 | DEBUG    | logs_system:post:48 - Invalid token
2023-08-29 21:10:39.201 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'igor'}
2023-08-29 21:10:39.211 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2023-08-29 21:10:39.212 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2023-08-29 21:10:39.212 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2023-08-29 21:11:17.667 | ERROR    | logs_system:post:44 - Invalid token
2023-08-29 21:11:17.675 | INFO     | logs_system:post:45 - Invalid token
2023-08-29 21:11:17.675 | WARNING  | logs_system:post:47 - Invalid token
2023-08-29 21:11:17.676 | DEBUG    | logs_system:post:48 - Invalid token
2023-08-29 23:25:48.218 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'igor'}
2023-08-29 23:25:48.228 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2023-08-29 23:25:48.231 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2023-08-29 23:25:48.232 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2023-08-29 23:26:22.812 | ERROR    | logs_system:post:44 - Invalid token
2023-08-29 23:26:22.817 | INFO     | logs_system:post:45 - Invalid token
2023-08-29 23:26:22.818 | WARNING  | logs_system:post:47 - Invalid token
2023-08-29 23:26:22.818 | DEBUG    | logs_system:post:48 - Invalid token
2023-08-29 23:27:00.221 | ERROR    | logs_system:post:44 - Invalid token
2023-08-29 23:27:00.232 | INFO     | logs_system:post:45 - Invalid token
2023-08-29 23:27:00.235 | WARNING  | logs_system:post:47 - Invalid token
2023-08-29 23:27:00.236 | DEBUG    | logs_system:post:48 - Invalid token
2023-08-29 23:27:02.076 | ERROR    | logs_system:post:44 - Invalid token
2023-08-29 23:27:02.078 | INFO     | logs_system:post:45 - Invalid token
2023-08-29 23:27:02.079 | WARNING  | logs_system:post:47 - Invalid token
2023-08-29 23:27:02.080 | DEBUG    | logs_system:post:48 - Invalid token
2023-08-29 23:27:03.688 | ERROR    | logs_system:post:44 - Invalid token
2023-08-29 23:27:03.690 | INFO     | logs_system:post:45 - Invalid token
2023-08-29 23:27:03.691 | WARNING  | logs_system:post:47 - Invalid token
2023-08-29 23:27:03.692 | DEBUG    | logs_system:post:48 - Invalid token
2023-08-29 23:27:06.720 | ERROR    | logs_system:post:44 - Invalid token
2023-08-29 23:27:06.722 | INFO     | logs_system:post:45 - Invalid token
2023-08-29 23:27:06.723 | WARNING  | logs_system:post:47 - Invalid token
2023-08-29 23:27:06.726 | DEBUG    | logs_system:post:48 - Invalid token
2023-08-29 23:55:03.400 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'igor'}
2023-08-29 23:55:03.409 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2023-08-29 23:55:03.412 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2023-08-29 23:55:03.413 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2023-08-29 23:55:10.690 | ERROR    | logs_system:get:19 - Invalid token
2023-08-29 23:55:10.695 | INFO     | logs_system:get:20 - Invalid token
2023-08-29 23:55:10.696 | WARNING  | logs_system:get:22 - Invalid token
2023-08-29 23:55:10.697 | DEBUG    | logs_system:get:23 - Invalid token
2023-08-29 23:55:17.191 | ERROR    | logs_system:get:19 - Invalid token
2023-08-29 23:55:17.196 | INFO     | logs_system:get:20 - Invalid token
2023-08-29 23:55:17.197 | WARNING  | logs_system:get:22 - Invalid token
2023-08-29 23:55:17.197 | DEBUG    | logs_system:get:23 - Invalid token
2023-08-29 23:55:21.341 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'igor'}
2023-08-29 23:55:21.347 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2023-08-29 23:55:21.348 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2023-08-29 23:55:21.348 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2023-08-29 23:57:27.522 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'igor'}
2023-08-29 23:57:27.531 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2023-08-29 23:57:27.534 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2023-08-29 23:57:27.534 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2023-08-30 14:51:37.155 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'igor'}
2023-08-30 14:51:37.164 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2023-08-30 14:51:37.165 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2023-08-30 14:51:37.165 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2023-08-30 14:53:13.141 | ERROR    | logs_system:post:44 - Invalid token
2023-08-30 14:53:13.152 | INFO     | logs_system:post:45 - Invalid token
2023-08-30 14:53:13.152 | WARNING  | logs_system:post:47 - Invalid token
2023-08-30 14:53:13.152 | DEBUG    | logs_system:post:48 - Invalid token
2023-08-30 18:59:52.216 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'igor'}
2023-08-30 18:59:52.228 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2023-08-30 18:59:52.229 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2023-08-30 18:59:52.229 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2023-08-30 19:04:45.609 | ERROR    | logs_system:post:44 - Invalid token
2023-08-30 19:04:45.617 | INFO     | logs_system:post:45 - Invalid token
2023-08-30 19:04:45.624 | WARNING  | logs_system:post:47 - Invalid token
2023-08-30 19:04:45.625 | DEBUG    | logs_system:post:48 - Invalid token
2023-09-04 19:52:04.387 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'igor'}
2023-09-04 19:52:04.394 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2023-09-04 19:52:04.394 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2023-09-04 19:52:04.395 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2023-09-04 19:52:40.109 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'igor'}
2023-09-04 19:52:40.117 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2023-09-04 19:52:40.117 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2023-09-04 19:52:40.117 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2023-09-04 19:52:59.839 | ERROR    | logs_system:post:44 - Invalid token
2023-09-04 19:52:59.845 | INFO     | logs_system:post:45 - Invalid token
2023-09-04 19:52:59.846 | WARNING  | logs_system:post:47 - Invalid token
2023-09-04 19:52:59.847 | DEBUG    | logs_system:post:48 - Invalid token
2023-09-05 14:37:13.429 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'igor'}
2023-09-05 14:37:13.436 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2023-09-05 14:37:13.437 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2023-09-05 14:37:13.439 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2023-09-05 14:39:50.974 | ERROR    | logs_system:post:44 - Invalid token
2023-09-05 14:39:50.979 | INFO     | logs_system:post:45 - Invalid token
2023-09-05 14:39:50.980 | WARNING  | logs_system:post:47 - Invalid token
2023-09-05 14:39:50.980 | DEBUG    | logs_system:post:48 - Invalid token
2023-09-05 14:44:38.277 | ERROR    | logs_system:post:44 - Invalid token
2023-09-05 14:44:38.287 | INFO     | logs_system:post:45 - Invalid token
2023-09-05 14:44:38.288 | WARNING  | logs_system:post:47 - Invalid token
2023-09-05 14:44:38.289 | DEBUG    | logs_system:post:48 - Invalid token
2023-09-06 08:27:32.258 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'igor'}
2023-09-06 08:27:32.269 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2023-09-06 08:27:32.269 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2023-09-06 08:27:32.270 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2023-09-06 08:29:30.460 | ERROR    | logs_system:post:44 - Invalid token
2023-09-06 08:29:30.470 | INFO     | logs_system:post:45 - Invalid token
2023-09-06 08:29:30.470 | WARNING  | logs_system:post:47 - Invalid token
2023-09-06 08:29:30.470 | DEBUG    | logs_system:post:48 - Invalid token
2023-09-06 09:32:28.678 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'igor'}
2023-09-06 09:32:28.688 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2023-09-06 09:32:28.689 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2023-09-06 09:32:28.689 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2023-09-06 09:32:35.958 | ERROR    | logs_system:post:44 - Invalid token
2023-09-06 09:32:35.960 | INFO     | logs_system:post:45 - Invalid token
2023-09-06 09:32:35.963 | WARNING  | logs_system:post:47 - Invalid token
2023-09-06 09:32:35.965 | DEBUG    | logs_system:post:48 - Invalid token
| ERROR     | QUIDQUID LATINE DICTUM SIT, ALTUM VIDETUR
2023-09-11 00:37:21.670 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'igor'}
2023-09-11 00:37:21.683 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2023-09-11 00:37:21.687 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2023-09-11 00:37:21.688 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2023-09-11 00:38:41.239 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'igor'}
2023-09-11 00:38:41.247 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2023-09-11 00:38:41.250 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2023-09-11 00:38:41.250 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2023-09-11 00:48:29.066 | ERROR    | logs_system:post:44 - Invalid token
2023-09-11 00:48:29.074 | INFO     | logs_system:post:45 - Invalid token
2023-09-11 00:48:29.075 | WARNING  | logs_system:post:47 - Invalid token
2023-09-11 00:48:29.075 | DEBUG    | logs_system:post:48 - Invalid token
2023-09-12 20:33:21.608 | ERROR    | logs_system:post:44 - Invalid token
2023-09-12 20:33:21.619 | INFO     | logs_system:post:45 - Invalid token
2023-09-12 20:33:21.620 | WARNING  | logs_system:post:47 - Invalid token
2023-09-12 20:33:21.620 | DEBUG    | logs_system:post:48 - Invalid token
2023-09-13 13:25:54.214 | DEBUG    | logs_system:post:52 - POST params: {'mentor': 'igor'}
2023-09-13 13:25:54.222 | ERROR    | logs_system:post:53 - GET params: ImmutableMultiDict([])
2023-09-13 13:25:54.224 | INFO     | logs_system:post:54 - GET params: ImmutableMultiDict([])
2023-09-13 13:25:54.225 | WARNING  | logs_system:post:56 - GET params: ImmutableMultiDict([])
2023-09-13 13:26:24.610 | ERROR    | logs_system:post:44 - Invalid token
2023-09-13 13:26:24.617 | INFO     | logs_system:post:45 - Invalid token
